2381|Оператор по термообработке корда|15896|33|4-5|null|null|8231|null
2382|Оператор по химической обработке скважин|15908|6|2-5|null|null|8113|null
2383|Оператор по цементажу скважин|15910|6|2-5|null|null|8113|null
2384|Оператор подачи технического углерода|15820|33|4|null|null|8284|null
2385|Оператор подземных газогенераторов|15822|36|5-6|null|null|8159|null
2386|Оператор полей орошения и фильтрации|15836|69|1-2|null|null|8163|null
2387|Оператор полуавтоматической линии изготовления спичечных коробок|15838|40|3-4|null|null|8144|null
2388|Оператор получения кварцевых стекловолокон|15840|29|3,5|null|null|8227|null
2389|Оператор получения непрерывного стекловолокна|15842|29|3-6|null|null|8227|null
2390|Оператор получения оптического стекловолокна|15844|29|2-5|null|null|8227|null
2391|Оператор получения поливинилхлоридных композиций|15846|27|6|null|null|8227|null
2392|Оператор получения стекловолокна каолинового состава|15848|29|4-5|null|null|8227|null
2393|Оператор получения стеклохолста одностадийным методом|15850|29|4|null|null|8227|null
2394|Оператор получения штапельного стекловолокна|15852|29|3-6|null|null|8227|null
2395|Оператор поста управления|15880|7|1-5|null|null|8122|null
2396|Оператор поста управления агрегатами непрерывного травления, обезжиривания, лужения, оцинкования, лакирования и отжига|15882|2|2-6|null|null|8223|null
2397|Оператор поста управления агрегатами объемной закалки рельсов|15884|7|4-5|null|null|8123|null
2398|Оператор поста управления системы шихтоподачи|15886|7|3|null|null|8121|null
2399|Оператор поста управления стана горячего проката труб|15888|7|1-5|null|null|8122|null
2400|Оператор поста управления стана горячей прокатки|15890|7|3-7|null|null|8122|null
2401|Оператор поста управления стана холодной прокатки|15892|7|2-6|null|null|8122|null
2402|Оператор поста централизации|15894|56|2-4|null|null|7511|null
2403|Оператор поточно-автоматической линии|15898|55|5-6|null|null|8274|null
2404|Оператор поточной линии по выработке волокна|15900|46|3-6|null|null|8261|null
2405|Оператор поточной линии подготовки основы искусственной кожи|15902|35|3-4|null|null|8269|null
2406|Оператор поточной линии полиэтиленирования|15904|26|6|null|null|8226|null
2407|Оператор поточных линий нанесения световозвращающих составов|15906|26|4-6|null|null|8226|null
2408|Оператор прачечной самообслуживания|15912|66|4|null|null|5145|null
